1.292649749714203933e-01,2.833765518250276338e-01,1.949105801935040183e-01,8.436218118497323948e-02,2.662738856884658833e-01,6.395978910634460002e-01,2.106981103805783684e-01,8.138800964098766300e-02
1.217956280504134681e-01,2.693120591389413510e-01,1.981413492427719636e-01,8.501163831903271739e-02,2.654070580240694421e-01,6.432984989930758957e-01,2.155301068507405327e-01,8.242885170551811358e-02
1.161728983484558858e-01,2.684107235341793851e-01,2.012281877373526817e-01,8.749797966332047150e-02,2.607284301777542113e-01,6.496329180976154749e-01,2.181087643089976991e-01,8.390413989106111636e-02
1.143310001639864654e-01,2.625190088611672468e-01,2.085704156643634344e-01,9.091986961307459147e-02,2.724124648579393515e-01,6.598295720661465635e-01,2.220990029859692405e-01,8.709922124131848353e-02
1.216478632801301640e-01,2.707720104620996993e-01,2.149579239079269233e-01,9.522392408960975163e-02,2.863288978340810531e-01,6.697026772262930638e-01,2.213239015562196432e-01,8.972654374368095598e-02
1.267963300068072063e-01,2.729159268596830223e-01,2.205048541169447318e-01,9.795565523205262970e-02,2.943869443189312540e-01,6.760300177789627663e-01,2.182742254589556674e-01,9.200495262679163344e-02
1.289293336369246035e-01,2.815662121843113264e-01,2.270560538724987198e-01,1.004947907757031272e-01,3.090637317417602725e-01,6.866490253423953583e-01,2.139586683356319297e-01,9.511981038919062326e-02
1.356840417587370506e-01,2.915670262177764149e-01,2.305466647633226951e-01,9.997274757530107137e-02,3.157211097753621631e-01,6.905882394579716532e-01,2.072263756280740832e-01,9.944687015930286922e-02
1.409616920570390119e-01,3.011696717085618480e-01,2.347734450486119728e-01,1.013592589228096141e-01,3.195019412928503111e-01,6.917892337585576090e-01,2.004002921082404798e-01,1.011306806853454476e-01
1.449171278539836683e-01,3.064231369546418504e-01,2.381248444193286851e-01,1.037320484975184087e-01,3.231314687641202998e-01,6.943345630350942210e-01,1.883145496094409121e-01,1.028537181863335148e-01
1.474704205013738778e-01,3.074105949404871141e-01,2.400342837862230183e-01,1.036040446845384599e-01,3.293001317790407168e-01,6.913087770503910656e-01,1.743591845980149158e-01,1.035996205896198286e-01
1.528884620784280168e-01,3.237588054235864266e-01,2.416629405956130239e-01,1.026758695706032898e-01,3.340504299630381313e-01,6.934258539388010734e-01,1.546070754844973694e-01,1.052235583644298145e-01
1.559434470895944280e-01,3.367476531651154570e-01,2.419095101524130764e-01,9.840425845680494943e-02,3.350148826553064341e-01,6.916795162045747958e-01,1.319374232419531778e-01,1.044148338132985243e-01
1.588087858985808287e-01,3.513725312075656193e-01,2.420885385267882439e-01,9.706405263611178613e-02,3.374401714897166116e-01,6.851991019677193817e-01,1.056677374942634473e-01,1.046236510934593356e-01
1.580375186844275581e-01,3.584507881377628769e-01,2.418319410215058474e-01,9.501864608538390655e-02,3.353375466447074960e-01,6.827310468824288048e-01,7.512997990871025933e-02,1.029811321199909369e-01
1.584796332366324445e-01,3.630379846890923745e-01,2.384183093822666022e-01,9.334043941290495749e-02,3.323509876349496905e-01,6.730157344410480080e-01,4.340921934190704323e-02,1.029141808168885092e-01
1.580965066166763744e-01,3.655231462747350335e-01,2.346867327882062038e-01,9.013385541585909599e-02,3.290547419808855234e-01,6.642200438634264792e-01,1.266293941585433167e-02,1.030474935437708378e-01
1.636452064636617076e-01,3.788523543853398734e-01,2.297500327383024121e-01,8.282289109294022067e-02,3.189206152205381617e-01,6.499411300436156447e-01,0.000000000000000000e+00,1.011053158744784353e-01
1.679303848018772471e-01,3.871493019957977233e-01,2.244074957145267279e-01,7.422215563140095729e-02,3.097409132039767865e-01,6.227358956904596177e-01,4.912220058020561574e-03,9.924837576728555433e-02
1.699029412562777785e-01,3.935598155329382841e-01,2.199954933219761821e-01,7.020006347101516442e-02,3.060060922736426159e-01,5.980739260362113452e-01,1.815648554618696023e-02,9.717377019009457162e-02
1.700745961391218752e-01,3.968448534798751370e-01,2.162426810723062920e-01,6.882328513232767453e-02,2.991104029937555753e-01,6.335976385950961021e-01,3.210978597998424833e-02,9.724927474337306810e-02
1.684816270287424755e-01,3.945142402767242151e-01,2.138324341606194501e-01,6.808003718599249521e-02,2.988508560918607393e-01,6.482732462592801781e-01,3.951483605483995659e-02,9.580613498090563562e-02
1.647007955112543554e-01,3.928994456314127137e-01,2.109688649896003521e-01,6.800954660695515686e-02,2.976560555241609118e-01,6.581935417652255982e-01,4.085887609112930779e-02,9.634292516436991638e-02
1.598941638519591479e-01,3.880373653158036840e-01,2.056351761556621249e-01,6.554444091827697771e-02,2.904441909274200762e-01,6.582307041625422572e-01,3.986581425172039395e-02,9.465675512103736977e-02
1.526241961419533000e-01,3.716699837547234875e-01,2.019000602856667603e-01,6.574735940521293787e-02,2.811895742369026063e-01,6.465664304396605555e-01,3.717272020490052648e-02,9.158259903189010231e-02
1.401290773933469014e-01,3.463859863549115792e-01,1.952819092270103862e-01,6.245317832877751718e-02,2.695586286957413757e-01,6.193004385162882430e-01,3.390655839628330809e-02,8.833442854260879773e-02
1.251703276543684462e-01,3.154963657534941568e-01,1.914851509678149599e-01,5.842931653042423429e-02,2.626054261819116276e-01,5.746341863381588810e-01,3.078314738370828765e-02,8.676240014817770962e-02
1.107176943740849906e-01,2.909376249806814307e-01,1.880355366899039704e-01,6.518343477291417554e-02,2.752255993468854522e-01,5.620712314674662924e-01,2.955442875496536170e-02,8.635036944141968873e-02
1.031881797621842928e-01,2.723378451236446174e-01,1.918039807416199172e-01,7.097693453873209213e-02,3.055595536265190426e-01,5.906488200643911224e-01,2.959748994550698634e-02,8.948882237671822171e-02
9.921475264590370879e-02,2.469069677725330425e-01,1.958768025237396515e-01,7.726681775442383049e-02,3.297216005549584161e-01,6.278920308483290080e-01,3.013369024964877158e-02,9.028014548783608317e-02
9.223559544188451864e-02,2.215129578790770992e-01,2.050532602040274766e-01,8.506000842347677393e-02,3.661994429179678545e-01,6.596891807873944691e-01,3.217555752444169886e-02,9.366811737654708037e-02
8.354460844400453390e-02,2.056127607414075520e-01,2.126411728688545055e-01,9.423676104342576521e-02,4.078983071643203506e-01,7.234513013327731334e-01,3.526505047597365550e-02,9.890270648430746214e-02
7.168596948436291305e-02,1.937977728516299680e-01,2.194548689229157135e-01,1.066888186014905565e-01,4.560209572325694127e-01,7.811128899249791813e-01,3.552489231752970628e-02,1.003824187647691379e-01
6.205884400169412590e-02,1.744394081858732792e-01,2.279980911505123942e-01,1.164061956205000165e-01,5.004810465874890424e-01,8.309491394250562157e-01,3.762368294694273807e-02,1.023372788394950467e-01
5.999190685569547737e-02,1.671446655443229179e-01,2.358868422698084388e-01,1.244279645270170986e-01,5.344327307519426418e-01,8.788308237900688269e-01,3.830587838340035467e-02,1.060154713548702582e-01
5.343952734149649830e-02,1.549733905437625514e-01,2.385112153755584996e-01,1.303727683390532299e-01,5.699222303101232345e-01,9.165011072034882078e-01,3.854212505205688311e-02,1.070058787373279752e-01
5.842223797855436440e-02,1.450749205727492330e-01,2.418682185998388967e-01,1.359264821602796658e-01,5.914560699172163316e-01,9.454467804976458556e-01,3.989589809716730801e-02,1.098402488818838035e-01
6.672685402020457623e-02,1.372422079890895374e-01,2.443439421163218217e-01,1.406466964988303259e-01,6.133464915747536272e-01,9.693041547560201643e-01,4.115086635576100521e-02,1.116921750148355125e-01
7.257550750267507955e-02,1.189636174231475663e-01,2.465058498332411141e-01,1.441614924418762322e-01,6.282781068648977119e-01,9.867082492263731242e-01,4.085120765993696668e-02,1.132423778743345266e-01
6.717132808969941693e-02,1.009681689319999187e-01,2.457935705513365765e-01,1.434412497891181804e-01,6.227824961569362605e-01,9.928763223619712086e-01,3.896949262119962787e-02,1.115458849428584420e-01
6.831451421668156831e-02,9.638008756168664481e-02,2.482005731267498128e-01,1.387803183224776693e-01,6.361780656913208487e-01,9.970833416899570478e-01,3.946912040734712468e-02,1.130409340857047862e-01
8.233034185866257293e-02,1.008847010078677553e-01,2.490685805497911132e-01,1.356498287580327200e-01,6.381659590081062428e-01,9.937717591735082401e-01,3.824276129589413570e-02,1.133942717998752125e-01
9.502189042165756772e-02,1.060868467528912895e-01,2.494655693338256874e-01,1.316678483915760811e-01,6.439983908092082876e-01,9.883540125361152118e-01,3.787939563324137227e-02,1.125221352215764331e-01
1.057789297465524664e-01,1.107772721856562503e-01,2.498870381097435533e-01,1.307320048464485074e-01,6.362576993998568797e-01,9.788053410033376034e-01,3.799648667875531183e-02,1.146041142902985005e-01
1.188642227573083604e-01,1.210087290342141547e-01,2.469745089549579831e-01,1.290762135882241590e-01,6.259203592129122251e-01,9.571095795222213098e-01,3.708246866855982593e-02,1.134983855002943826e-01
1.344370368709969232e-01,1.308514554092523874e-01,2.453667928615164417e-01,1.271676590403135465e-01,6.156688464673897299e-01,9.324428908333932675e-01,3.526917963123107208e-02,1.130901890091325496e-01
1.498983637927419899e-01,1.427044167804213670e-01,2.392309787513753061e-01,1.200763141626540742e-01,5.859041994688883870e-01,8.820189371908523368e-01,3.275301251370371647e-02,1.107085143771341929e-01
1.652675936365832210e-01,1.561802944809499161e-01,2.328242365382853230e-01,1.128861254623405724e-01,5.554540823362035251e-01,8.306905424023862672e-01,3.036927981009310273e-02,1.081989964140249172e-01
1.802453973451479674e-01,1.711538606005582053e-01,2.263600027779925916e-01,1.058337429813954594e-01,5.255258370786763944e-01,7.803089971794945345e-01,2.823131859125804083e-02,1.056525632824325406e-01
1.945324458610570295e-01,1.874998872289603824e-01,2.200517140262346349e-01,9.915581676183544968e-02,4.973268057056318137e-01,7.327255922336540772e-01,2.645246592805347921e-02,1.031601431449795242e-01
2.078294101269314575e-01,2.050931464558704287e-01,2.141128068387493366e-01,9.308899684567725763e-02,4.720643302263938801e-01,6.897916182763390580e-01,2.514605889133441491e-02,1.008126641642881349e-01
2.198369610853920242e-01,2.238084103710027417e-01,2.087567177712741917e-01,8.786993327493775041e-02,4.509457526502886893e-01,6.533583660190263043e-01,2.442543455195588659e-02,9.870105450298086169e-02
2.302557696790594743e-01,2.435204510640711084e-01,2.041968833795468063e-01,8.373527609163364249e-02,4.351784149866393392e-01,6.252771261731910890e-01,2.440392998077282535e-02,9.691624232367994363e-02
2.387865068505550525e-01,2.641040406247899264e-01,2.006467402193050920e-01,8.092167533778177324e-02,4.259696592447714814e-01,6.073991894503092404e-01,2.519488224864024906e-02,9.554915578900793904e-02
2.451298435424995870e-01,2.854339511428731768e-01,1.983197248462865991e-01,7.966578105539862120e-02,4.245268274340087689e-01,6.015758465618548101e-01,2.691162842641319636e-02,9.469072306158707319e-02
2.489864506975137115e-01,3.073849547080349520e-01,1.974292738162287952e-01,8.020424328650133106e-02,4.320572615636773528e-01,6.096583882193071791e-01,2.966750558494653245e-02,9.443187230403972399e-02
2.500569992582186152e-01,3.298318234099893997e-01,1.981888236848697582e-01,8.277371207310645074e-02,4.497683036431010528e-01,6.334981051341387337e-01,3.357585079509536191e-02,9.486353167898839422e-02
2.480421601672351539e-01,3.526493293384507788e-01,2.008118110079469276e-01,8.761083745723084737e-02,4.788672956816050763e-01,6.749462880178264124e-01,3.875000112771456728e-02,9.607662934905540630e-02
2.426426043671842114e-01,3.757122445831329038e-01,2.055116723411976876e-01,9.495226948089113828e-02,5.205615796885134650e-01,7.358542275818467093e-01,4.530329365365921845e-02,9.816209347686297160e-02
2.335590028006866992e-01,3.988953412337504223e-01,2.125018442403603658e-01,1.050346581861042183e-01,5.760584976731522033e-01,8.180732145376732323e-01,5.334906544378430204e-02,1.012108522250337317e-01
2.204920264103634175e-01,4.220733913800168158e-01,2.219957632611721798e-01,1.180946536148868159e-01,6.465653916448441674e-01,9.234545395967835857e-01,6.300065356894472834e-02,1.053138337561899118e-01
