1.000000000000000000e+01,4.850294657403483173e-02,4.784031288392676801e-02,7.876936007092175118e-02,2.657083883817959458e-02,3.278568528160995948e-02,4.192106280756963121e-02,6.473265167332756254e-02,1.572635122765647930e-01,2.755846171949121182e-01,-7.535115522621640416e-01,6.950414380906778655e-01,-1.348126889354183788e+00,-2.661459955506115249e-01,2.106132631027981747e-02,3.998746751171498026e-01,1.207403718145631799e-01,-4.376666872064284564e-02,9.075276775521132766e-01
1.100000000000000000e+01,5.645992345573128124e-02,5.330823231520322864e-02,7.991420578572923372e-02,3.212942543094775977e-02,3.752672932451035087e-02,4.889392236840181538e-02,7.902268160226846860e-02,1.804220868415798151e-01,2.760368418373168597e-01,-7.849709026338957951e-01,6.338249626286049931e-01,-1.390832796987739650e+00,-2.818189402366263474e-01,4.313892738812626776e-02,4.305996743494299173e-01,1.235640875253447846e-01,-4.186472145380072674e-02,8.930639293028184156e-01
1.200000000000000000e+01,6.498667917215124323e-02,5.849819517132839181e-02,8.028263222727886894e-02,3.842938658824134740e-02,4.281749252549551382e-02,5.622893519209971186e-02,9.439691115016514422e-02,2.047301388585949233e-01,2.753421695200919950e-01,-8.150366943302733702e-01,5.695470715869861422e-01,-1.416014097660501347e+00,-2.938507432500756522e-01,6.678574084098226615e-02,4.617123263448438264e-01,1.264401419383941461e-01,-3.959071895585018763e-02,8.770787839073466152e-01
1.300000000000000000e+01,7.385149399145975180e-02,6.334325399275334001e-02,7.996082245565389046e-02,4.529389490492480297e-02,4.853425207099719418e-02,6.381762924160024053e-02,1.105495409751146296e-01,2.297600291994587596e-01,2.735408894078125708e-01,-8.435128101644471244e-01,5.030903703646079084e-01,-1.424159556369822166e+00,-3.021920568308218980e-01,9.126377644798473743e-02,4.927655378259694352e-01,1.293911446062208370e-01,-3.702680839834969484e-02,8.596912654484789584e-01
1.400000000000000000e+01,8.282264818182183408e-02,6.777646131992914880e-02,7.903495953093768456e-02,5.254612297586235686e-02,5.455328514744711005e-02,7.155153247984032128e-02,1.271747717352138818e-01,2.550841187360201601e-01,2.706732906650538006e-01,-8.702031329495679701e-01,4.353374643602575533e-01,-1.415757938113054504e+00,-3.067935332187276543e-01,1.158350439882701449e-01,5.233377451055719609e-01,1.324189464061698296e-01,-3.424537776536337730e-02,8.410767392350133598e-01
1.500000000000000000e+01,9.166842201139892288e-02,7.173086969330388918e-02,7.759122651321051500e-02,6.000924339591577616e-02,6.075086894127428028e-02,7.932217286975364046e-02,1.439668040885552225e-01,2.802747683401198842e-01,2.667796624563847918e-01,-8.949115454987659479e-01,3.671709589727136236e-01,-1.391298007887519672e+00,-3.076058246536484964e-01,1.397615532409716144e-01,5.530384319489926037e-01,1.355036130320688148e-01,-3.130716481306579368e-02,8.214664479295684663e-01
1.600000000000000000e+01,9.736650831448943888e-02,6.656504528789128350e-02,7.654440827480758769e-02,6.742184821920137183e-02,6.798148984412612228e-02,8.821346549588182651e-02,1.583480970906981922e-01,3.010340775386490808e-01,2.619679023093781089e-01,-9.156394277258610437e-01,3.033056576435868568e-01,-1.344823136818656728e+00,-2.994680958640845714e-01,1.596436444534294341e-01,5.804297698668507977e-01,1.377117948372810763e-01,-2.865609434174776898e-02,8.020695556322319231e-01
1.700000000000000000e+01,1.019073448126148890e-01,6.257965218984605504e-02,7.285690660920760009e-02,7.434818908658367975e-02,7.461924838632708057e-02,9.599496651093938904e-02,1.705485035518754799e-01,3.162294610975970310e-01,2.552589110217101664e-01,-9.332389326208196945e-01,2.402904169879355178e-01,-1.294453837597300483e+00,-2.862020426736712753e-01,1.729254727474932585e-01,6.064084627808749017e-01,1.395637804260755344e-01,-2.575341175661596815e-02,7.823857675365857300e-01
1.800000000000000000e+01,1.060382155280981953e-01,6.577906458439294890e-02,6.900877721042630863e-02,7.840057125062613319e-02,7.888993824228401897e-02,1.019851032379958528e-01,1.844046533854246384e-01,3.312446860512612279e-01,2.466627119621492004e-01,-9.484159917268968343e-01,1.788252434049154016e-01,-1.216788148447742079e+00,-2.688536758013892469e-01,1.765151178076610483e-01,6.305778281542783192e-01,1.411587000039534745e-01,-2.262829439740952908e-02,7.628458457290644423e-01
1.900000000000000000e+01,1.084680750554948420e-01,7.185115796167487745e-02,7.011765616392201528e-02,8.388600833876647123e-02,8.217441032281103119e-02,1.074382322479849328e-01,2.002392623098281643e-01,3.490975459367842704e-01,2.378214588178729216e-01,-9.593361804308856433e-01,1.199746384082032574e-01,-1.123750429770426384e+00,-2.531647284861909264e-01,1.785915663868904435e-01,6.526222056070404287e-01,1.426033159213996315e-01,-1.929302066639998481e-02,7.438926874155903368e-01
2.000000000000000000e+01,1.111578594602211784e-01,7.776006816456579318e-02,6.724625290179184200e-02,8.844327267324002262e-02,8.704453367395813268e-02,1.134970008246734136e-01,2.131637712909259519e-01,3.682323246520028959e-01,2.275848836143642140e-01,-9.680113320355725470e-01,6.506780932412119245e-02,-1.012597835979347494e+00,-2.340691677621545563e-01,1.787883506926847277e-01,6.723969132419640449e-01,1.439049253154898733e-01,-1.575410616910191686e-02,7.258963918297395290e-01
2.100000000000000000e+01,1.130718849262879883e-01,8.146381513499890981e-02,6.518346425101741171e-02,9.211763206976154861e-02,9.088956003698474284e-02,1.175493829887158670e-01,2.239754779861451717e-01,3.843516827397732150e-01,2.166869635769491653e-01,-9.724626459165260917e-01,1.504917474592941048e-02,-9.062968955404785421e-01,-2.123417939124230824e-01,1.783707149357831312e-01,6.897572151245153771e-01,1.450163357933388075e-01,-1.206472280862809499e-02,7.092670082559161537e-01
2.200000000000000000e+01,1.139398222800117738e-01,8.188491534005477857e-02,6.352005455501638642e-02,9.446936810874727308e-02,9.280942651153084588e-02,1.203892082987546852e-01,2.301622011548337399e-01,3.989793932871374404e-01,2.063368724877340799e-01,-9.746741071992643946e-01,-2.974817347557833294e-02,-7.725927798563880788e-01,-1.859478208109978659e-01,1.748892709070644647e-01,7.046141821386738835e-01,1.458808400447002551e-01,-8.252187121085663435e-03,6.943842857126153456e-01
2.300000000000000000e+01,1.138883483927877610e-01,8.284028528945340530e-02,6.113619296939435538e-02,9.420268956536340110e-02,9.441661650091842661e-02,1.236510464714243307e-01,2.354674796376900747e-01,4.081404674924041243e-01,1.958258643600166993e-01,-9.756542247857241668e-01,-6.627421803898124464e-02,-6.218024067145170308e-01,-1.571163919506485818e-01,1.674567701486462112e-01,7.168320803013212839e-01,1.464072829489599104e-01,-4.362284817409037285e-03,6.816873525462791017e-01
2.400000000000000000e+01,1.133958783653752078e-01,8.171041521173515176e-02,5.908983215496799168e-02,9.464423330009691382e-02,9.466449429825955775e-02,1.246157255280868209e-01,2.391432992863314067e-01,4.176140356513143304e-01,1.860758916156797782e-01,-9.757094767544518543e-01,-9.551672984186761195e-02,-4.685021741328641021e-01,-1.264099504499920090e-01,1.533787036100682788e-01,7.263448649875391405e-01,1.465947124310523764e-01,-5.099913654768306603e-04,6.715153515015851449e-01
2.500000000000000000e+01,1.117607610541958840e-01,8.074664881264752292e-02,5.636554929391068142e-02,9.286619381268926277e-02,9.403238766188821984e-02,1.249935657640927761e-01,2.418057039638109307e-01,4.235099861166418123e-01,1.768328643252562171e-01,-9.732903885472268257e-01,-1.166153285847885968e-01,-3.125980382242823374e-01,-9.500556173525918913e-02,1.371022348063473395e-01,7.331470301222148267e-01,1.464066679323653419e-01,3.256709409421437718e-03,6.641158887210432127e-01
2.600000000000000000e+01,1.084080221870668687e-01,7.978781076446433973e-02,5.519588734592709156e-02,8.931559078332329538e-02,9.328346085593058890e-02,1.253759692879731491e-01,2.403100407300753638e-01,4.243359412219205318e-01,1.683587726103459581e-01,-9.710757178114346466e-01,-1.296883690211316775e-01,-1.565031853574642140e-01,-5.846475882293319937e-02,1.178826979472113595e-01,7.374270647204704821e-01,1.458109851606838592e-01,6.715477188300622569e-03,6.594659833458851317e-01
2.700000000000000000e+01,1.046601025900089355e-01,7.977083533357132161e-02,5.175425563100343601e-02,8.460901566959715125e-02,9.200263721532493666e-02,1.251417813542554658e-01,2.356662564575018881e-01,4.190759305547788749e-01,1.613024197498445500e-01,-9.701931182216125826e-01,-1.354909120139771161e-01,-2.789968652037549610e-02,-2.472585701284195359e-02,9.601415714429953341e-02,7.392783044021130623e-01,1.447903219911835793e-01,9.781991048083846230e-03,6.575771163515053974e-01
2.800000000000000000e+01,1.000117550295609725e-01,8.261741430966439148e-02,4.927091436971800520e-02,7.779967750331620580e-02,9.028702350604000948e-02,1.226327031493580771e-01,2.296850637746793433e-01,4.142687805762994002e-01,1.562865877648107749e-01,-9.657538521336614945e-01,-1.341364734490312627e-01,1.248021033471505697e-01,6.154515117807549465e-03,6.977631712003075359e-02,7.384382953301218411e-01,1.433436742922814811e-01,1.240842343889066168e-02,6.587924605352533103e-01
2.900000000000000000e+01,9.371076713249576473e-02,8.447357728548292310e-02,4.590795373775018173e-02,7.065101325068982863e-02,8.749648170504539801e-02,1.207192252778362257e-01,2.223991358227889736e-01,4.047713007889269798e-01,1.526154672331595519e-01,-9.625624707692667092e-01,-1.244140526247570350e-01,2.823545353422931004e-01,3.788290019213182147e-02,4.402002224694002291e-02,7.351847857153088750e-01,1.415918617735139329e-01,1.435153546682099018e-02,6.627587109665102894e-01
3.000000000000000000e+01,8.486455979056731214e-02,8.496111896199107227e-02,4.128406540030937766e-02,6.221805725867322195e-02,8.323656120847217066e-02,1.181907987323510406e-01,2.128521899948573048e-01,3.880860950047226865e-01,1.498797788262175301e-01,-9.608974065249045182e-01,-1.081382249216276542e-01,4.100058651026298184e-01,6.622530083931491007e-02,1.583597937101792821e-02,7.296127267082279655e-01,1.396040043178999324e-01,1.564080502965770753e-02,6.692767411331551619e-01
3.100000000000000000e+01,7.297025868000933668e-02,8.392269717327716094e-02,3.575171771281951405e-02,5.373946838791193031e-02,7.930665769098045603e-02,1.153339979914192043e-01,2.047607504673658596e-01,3.707284431193367813e-01,1.485166994261265805e-01,-9.602268777176437009e-01,-8.589987533496624972e-02,5.170597633734334009e-01,8.726645768024879346e-02,-8.545454545454359702e-03,7.217098045117630312e-01,1.375471638274660124e-01,1.639981274590501803e-02,6.781937643008172367e-01
3.200000000000000000e+01,5.970459829741629754e-02,8.231824515661426145e-02,3.181378280866875574e-02,4.475289431096488024e-02,7.354030460128789526e-02,1.096923139264571051e-01,1.900258939207091213e-01,3.514686303163577774e-01,1.481801512412747324e-01,-9.600533203717291908e-01,-5.502049309839095181e-02,6.141225604206551614e-01,1.035631509758293545e-01,-3.115866113863818843e-02,7.114587724086096632e-01,1.354704067093692177e-01,1.677169585719814199e-02,6.893423636241327035e-01
3.300000000000000000e+01,4.797293276670435563e-02,7.698120619015164090e-02,2.571796033443959559e-02,3.340509255625317975e-02,6.689305442030804572e-02,9.872728075865574993e-02,1.735754236647674698e-01,3.299129361179764519e-01,1.509382070671923537e-01,-9.613346821594478397e-01,-1.674228467236292539e-02,6.970757407219980717e-01,1.135793305693168359e-01,-5.224390737182608990e-02,6.991769407867249875e-01,1.335957351304010998e-01,1.670755665037581411e-02,7.021571352467043114e-01
3.400000000000000000e+01,3.726052321563356334e-02,7.032044867706337132e-02,2.248167657386698770e-02,2.303237415455777065e-02,6.007477220979313970e-02,9.124659168028308176e-02,1.583464543070633723e-01,3.052381433916388498e-01,1.548288541877302360e-01,-9.612868366208442428e-01,2.434019570355888326e-02,7.865476792395409422e-01,1.248000808979645576e-01,-6.843219739103896526e-02,6.848145967771830378e-01,1.319549571524807341e-01,1.633624961287926530e-02,7.164844619894956690e-01
3.500000000000000000e+01,2.196219188223753546e-02,6.744028390221425140e-02,1.808266706287996878e-02,1.426684574224994402e-02,5.533242091913115335e-02,8.337309478167626020e-02,1.405551075420880536e-01,2.800544528015405654e-01,1.599010737941109483e-01,-9.581452264668854912e-01,6.825311741581389924e-02,8.730496511274953297e-01,1.329092931540064304e-01,-8.091900091010026386e-02,6.684683123576752317e-01,1.305084311058950508e-01,1.574011575714162614e-02,7.320313610357901402e-01
3.600000000000000000e+01,1.655652106614292560e-02,6.344156600357551967e-02,1.687759400099049859e-02,5.846301893251895990e-03,4.820420019618240626e-02,7.196158952823697441e-02,1.248384139763608208e-01,2.572184825570986155e-01,1.635039070400154115e-01,-9.552788886325493944e-01,1.178315137874125229e-01,9.493471534027488890e-01,1.371325715441367721e-01,-9.486763070077644522e-02,6.504045792634889356e-01,1.291297159257482619e-01,1.509003032065128758e-02,7.483793762009623984e-01
3.700000000000000000e+01,2.380028423807319798e-02,6.155181722900086860e-02,1.703858679720173311e-02,7.837903253172398641e-04,4.423541746600022362e-02,6.491678570763348421e-02,1.127026236714860213e-01,2.320493944881986403e-01,1.678318297950966986e-01,-9.524794555503368620e-01,1.706393605742451691e-01,1.001583779957505582e+00,1.281164930731085450e-01,-1.057069471129513244e-01,6.307677044280727285e-01,1.280163619531640429e-01,1.450395473177819305e-02,7.652016397133206693e-01
3.800000000000000000e+01,2.768199943561052909e-02,6.024160601448370206e-02,1.681754113256249406e-02,-4.467276297590405502e-03,3.944305254023405816e-02,5.932219477353588982e-02,1.017751919957703144e-01,2.112833316236151782e-01,1.744614735280321516e-01,-9.470115844467117405e-01,2.250969649831831010e-01,1.041896450601654589e+00,1.151566386894502386e-01,-1.092102335928784168e-01,6.096691136612628625e-01,1.273630135813553221e-01,1.404254067724574478e-02,7.822308109952545996e-01
3.900000000000000000e+01,4.259610192997635020e-02,5.819141203824276798e-02,1.707509310019746443e-02,-8.484794942271913637e-03,3.646778884608101873e-02,5.381485390359811577e-02,9.225197526478579046e-02,1.955387107360962162e-01,1.800920392133894821e-01,-9.384869808783531386e-01,2.809233764315082205e-01,1.076097684295657109e+00,1.092440084942840339e-01,-1.184148043280384838e-01,5.871359866641010505e-01,1.268555036651073942e-01,1.361113810542174257e-02,7.993708471500069468e-01
4.000000000000000000e+01,5.807002858078190444e-02,5.606345963662091869e-02,1.778623588255454427e-02,-1.096193013204805645e-02,3.328772479212185192e-02,5.196179396353420993e-02,8.299561960870023569e-02,1.910318250997567469e-01,1.872494651569882318e-01,-9.244209356671340139e-01,3.371818790132897758e-01,1.109858024067119420e+00,1.106403074122736807e-01,-1.344475680048507205e-01,5.632550555114087532e-01,1.264481119978765888e-01,1.289810744821139749e-02,8.164485631301378055e-01
4.100000000000000000e+01,6.704273026259056911e-02,5.339576154520699752e-02,1.919410145758536357e-02,-1.233474965620296598e-02,3.068756336125006562e-02,4.871528843812277659e-02,8.032354076092683426e-02,1.797316640704545443e-01,1.941990172950960880e-01,-9.077693056994935450e-01,3.948762415151844674e-01,1.135977550814009529e+00,1.216145211851523827e-01,-1.505302861765563105e-01,5.382323442026053506e-01,1.257226977755050434e-01,1.174046838866295295e-02,8.332838101872807046e-01
4.200000000000000000e+01,7.831441637555616730e-02,4.968526090871969864e-02,2.100244117647949091e-02,-1.165628001502707831e-02,2.799029516440960583e-02,4.754124573377969259e-02,7.373962901564459771e-02,1.701929321606968915e-01,2.019075310161496106e-01,-8.892276041403119891e-01,4.525727765699156802e-01,1.158914956011703357e+00,1.372005258367851588e-01,-1.707899686520336080e-01,5.121772007306827357e-01,1.245582447525813569e-01,9.958582765784200486e-03,8.497414814784171044e-01
4.300000000000000000e+01,9.643778796627770766e-02,4.539011182975555281e-02,2.320723934590737669e-02,-8.022260083315854023e-03,2.899622634345729727e-02,4.997931917935037605e-02,7.382103807132513185e-02,1.631495885922132349e-01,2.076216906095107728e-01,-8.676880265477855403e-01,5.110313839082447629e-01,1.177924764890254883e+00,1.479170795833720242e-01,-1.932757609465017290e-01,4.850895884842194583e-01,1.229157008701347586e-01,7.495456921305855558e-03,8.657503333810243618e-01
4.400000000000000000e+01,1.157580187007147127e-01,4.092155781156165545e-02,2.638547808471674444e-02,-4.162996262120889635e-03,2.910629284698946009e-02,5.643929202596206091e-02,7.012240198331141927e-02,1.592806506007243550e-01,2.144445927924917283e-01,-8.397822272537471822e-01,5.679474293564688026e-01,1.187911214480708910e+00,1.516883405804393681e-01,-2.205685104661694040e-01,4.572118416008315034e-01,1.211210741048172612e-01,4.170494723813443494e-03,8.810616461300709856e-01
4.500000000000000000e+01,1.343652813376448873e-01,3.455120793880452068e-02,2.806239511282620364e-02,-6.306463842528139269e-04,3.100954895367252426e-02,6.151823143024480467e-02,7.235786544725573977e-02,1.578784435026579225e-01,2.220207782953229902e-01,-8.074499009315718734e-01,6.221723731070996077e-01,1.186968348670212281e+00,1.583171200323554850e-01,-2.425092527050201341e-01,4.287869560555842008e-01,1.192381792748830605e-01,-1.080820980728369740e-06,8.955020954295020985e-01
4.600000000000000000e+01,1.512859527761717116e-01,2.731821412625798709e-02,2.979042096512969640e-02,3.372087207715411018e-03,3.457822260302138156e-02,7.270193735299061710e-02,6.966972382616420933e-02,1.540221001857025596e-01,2.285921087350791525e-01,-7.714881275912450764e-01,6.735443599738188958e-01,1.163032258064489177e+00,1.721917281828253543e-01,-2.614294670846334934e-01,4.004195487983587265e-01,1.171605374832446755e-01,-4.924880985002377809e-03,9.087977436944038034e-01
4.700000000000000000e+01,1.619348413600299186e-01,3.004852052730959400e-02,3.178804586505675628e-02,6.823758155962908467e-03,3.706448436854644507e-02,8.216309336888233394e-02,6.393823425583256004e-02,1.594578887017686908e-01,2.326921109471328242e-01,-7.354272068396533468e-01,7.221207651019905249e-01,1.114219233491732686e+00,1.917955303872945494e-01,-2.842471432905182560e-01,3.725038859734729479e-01,1.148623360178973735e-01,-1.046163982031603906e-02,9.208355188585219953e-01
4.800000000000000000e+01,1.723234400035284219e-01,3.647764554788987534e-02,3.633216793045183912e-02,1.120506210999699936e-02,4.010071358870238162e-02,9.320497230448966663e-02,6.387051506377541821e-02,1.706344758954303764e-01,2.364923996201532819e-01,-6.957880421901699863e-01,7.664682467577433878e-01,1.068527050257837452e+00,2.106259480230509851e-01,-3.080258873495732019e-01,3.449887343966104858e-01,1.123774560560003577e-01,-1.648539172983670698e-02,9.317093497273279956e-01
4.900000000000000000e+01,1.858747622070632266e-01,3.787693214171669598e-02,4.016222670925020943e-02,1.539598569390827898e-02,4.371593277437080260e-02,1.054588604995557455e-01,7.184130125986593063e-02,1.868033000237598884e-01,2.388021689187425634e-01,-6.522811409773334734e-01,8.092305548620754019e-01,1.037246233188367173e+00,2.343476590150617711e-01,-3.234440287187709262e-01,3.179564399833097466e-01,1.094299696404630734e-01,-2.302444078375822517e-02,9.414874715811264450e-01
5.000000000000000000e+01,2.012125203476946289e-01,3.695715583773895307e-02,4.200342210084049427e-02,1.992696549022491756e-02,4.888193971129837362e-02,1.195692767334702866e-01,9.570437633909320563e-02,1.999954002058164926e-01,2.392400370676959487e-01,-6.068140045915775271e-01,8.485151490134044128e-01,1.014951157852135299e+00,2.613257154413934358e-01,-3.374359389220267791e-01,2.917110599126852555e-01,1.059727024583261290e-01,-3.013074566558313766e-02,9.501402959689336791e-01
5.100000000000000000e+01,2.046076065262987242e-01,3.273629708537116600e-02,4.302176542290674782e-02,2.242892496603814817e-02,5.157026386390488326e-02,1.308856830676056460e-01,1.194944388123289764e-01,2.103104386487786304e-01,2.387020833596617819e-01,-5.633916848107615172e-01,8.850324046130597644e-01,9.685521286277457564e-01,2.940479320457005108e-01,-3.469370007078491636e-01,2.666568112221087694e-01,1.020219885523098863e-01,-3.787080490821707890e-02,9.576280389672666704e-01
5.200000000000000000e+01,2.259911735060550764e-01,2.967652129978297706e-02,4.316541772519498499e-02,2.444261263928330929e-02,5.423193841532449044e-02,1.453861691490296870e-01,1.533898110178162910e-01,2.231203178384698893e-01,2.354359958034124845e-01,-5.221863070709757970e-01,9.180846853195256951e-01,9.077302052785714004e-01,3.279237536656815499e-01,-3.579933259176780180e-01,2.429180762040006325e-01,9.735074714994820799e-02,-4.610497304349102377e-02,9.640477020061576363e-01
5.300000000000000000e+01,2.484053134193813517e-01,2.719756079485705427e-02,4.314351394339755591e-02,2.695698425811510548e-02,5.750016519101838752e-02,1.576427953168204332e-01,2.249522041227961788e-01,2.341981554825280643e-01,2.298605833343813631e-01,-4.802807748034320645e-01,9.480948489167037030e-01,8.621975932854486491e-01,3.642572555364462228e-01,-3.720780665385696739e-01,2.203396462887594887e-01,9.191244002407039648e-02,-5.487989995702463597e-02,9.695311961060730788e-01
5.400000000000000000e+01,2.677341231350223172e-01,2.600690772265088976e-02,4.351332279274441883e-02,2.836192932890627821e-02,5.929353732568422297e-02,1.691397253192697125e-01,2.922588749560474097e-01,2.541904672551166811e-01,2.221357260908533859e-01,-4.381244114356759312e-01,9.749255308138867759e-01,8.089177874405717450e-01,3.971993123672675763e-01,-3.825721508747004229e-01,1.989966341304590103e-01,8.576894497521485305e-02,-6.419240551491761648e-02,9.741269746582296163e-01
5.500000000000000000e+01,2.853420257274440486e-01,2.566119303328120993e-02,4.352263190000833087e-02,3.149051949564143221e-02,6.407002200964723171e-02,1.834383315451272867e-01,3.542235784719314773e-01,2.740553720302502105e-01,2.117684520837497808e-01,-3.978744138057344615e-01,9.993104613553970283e-01,7.546997674183261173e-01,4.204576802507740130e-01,-3.863986247345445602e-01,1.789473558616995197e-01,7.907795154950164607e-02,-7.402482173146256172e-02,9.778777260866849952e-01
5.600000000000000000e+01,3.036922839912841732e-01,2.701648953199816891e-02,4.375718489675598649e-02,3.672716612886577775e-02,7.195903408702726545e-02,2.044668747282500920e-01,4.138641082075916744e-01,2.919489364436135825e-01,1.998544685856713798e-01,-3.594139578224458398e-01,1.020571409046644229e+00,6.966611386388754656e-01,4.387216098695418953e-01,-3.855775103650431745e-01,1.602829758747983668e-01,7.203231840819143694e-02,-8.427330343297270709e-02,9.808255314162420690e-01
5.700000000000000000e+01,3.176524767883711631e-01,3.149873341381547592e-02,4.307561221982546262e-02,4.118549838222088089e-02,7.967245084699779711e-02,2.224639345106064481e-01,4.654531728175407834e-01,3.073323274629896629e-01,1.868023636584798530e-01,-3.233077590946936697e-01,1.038435125992239971e+00,6.202155930832093933e-01,4.447928000808877291e-01,-3.783118616644668974e-01,1.430688075014669436e-01,6.476818945274462336e-02,-9.471461752356023778e-02,9.830389306545734840e-01
5.800000000000000000e+01,3.266330273253238992e-01,3.533864889442269591e-02,4.281787772067550957e-02,4.546020393150738970e-02,8.736104332093119762e-02,2.413882543890545629e-01,5.118428272233209730e-01,3.221053330962769246e-01,1.733606311305450620e-01,-2.874108167060555608e-01,1.054324436795278430e+00,5.779178885630364970e-01,4.493210638082614783e-01,-3.684338153503807778e-01,1.269709992239373975e-01,5.742724658798481485e-02,-1.052186316515349440e-01,9.846367433011915526e-01
5.900000000000000000e+01,3.308526083570869081e-01,3.701082010314269560e-02,4.231938415326865627e-02,4.988513291762138729e-02,9.367918918040445131e-02,2.541453819709169615e-01,5.447140150982627826e-01,3.371621752353560764e-01,1.586358086478626417e-01,-2.550864893284145452e-01,1.068305752445874779e+00,5.389487309131233417e-01,4.513886136110726310e-01,-3.576624532308543269e-01,1.121785835333273529e-01,5.001094490270410753e-02,-1.157585139753395387e-01,9.856545222483463764e-01
